"How '3 Body Problem' Created a Spectacular Disaster, With Strings Attached - The New York Times",2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDMvMjkvYXJ0cy90ZWxldmlzaW9uLzMtYm9keS1wcm9ibGVtLmh0bWzSAQA?oc=5"" target=""_blank"">How '3 Body Problem' Created a Spectacular Disaster, With Strings Attached</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>"
Odisha's turnaround in disaster management has lessons for the world - World Bank Group,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LndvcmxkYmFuay5vcmcvZW4vbmV3cy9vcGluaW9uLzIwMjMvMTEvMDMvb2Rpc2hhLXMtdHVybmFyb3VuZC1pbi1kaXNhc3Rlci1tYW5hZ2VtZW50LWhhcy1sZXNzb25zLWZvci10aGUtd29ybGTSAQA?oc=5"" target=""_blank"">Odisha's turnaround in disaster management has lessons for the world</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
Swiss Re issues warning after record natural disaster losses - Axios,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDI0LzAzLzI3L3JlY29yZC1uYXR1cmFsLWRpc2FzdGVyLWxvc3Nlcy13YXJuaW5n0gEA?oc=5"" target=""_blank"">Swiss Re issues warning after record natural disaster losses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font>"
Bridge failures can cause major disruptions. How do agencies plan for disaster? - PBS NewsHour,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvc2NpZW5jZS9ob3ctYnJpZGdlLWNvbGxhcHNlcy1vdGhlci1kaXNhc3RlcnMtdGVzdC10cmFuc3BvcnRhdGlvbi1hZ2VuY3ktZW1lcmdlbmN5LXBsYW5z0gF4aHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvc2NpZW5jZS9ob3ctYnJpZGdlLWNvbGxhcHNlcy1vdGhlci1kaXNhc3RlcnMtdGVzdC10cmFuc3BvcnRhdGlvbi1hZ2VuY3ktZW1lcmdlbmN5LXBsYW5z?oc=5"" target=""_blank"">Bridge failures can cause major disruptions. How do agencies plan for disaster?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PBS NewsHour</font>"
Swiss Re warns insured disaster losses could double in a decade - Phys.org,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXN3aXNzLWRpc2FzdGVyLWxvc3Nlcy1kZWNhZGUuaHRtbNIBPmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXN3aXNzLWRpc2FzdGVyLWxvc3Nlcy1kZWNhZGUuYW1w?oc=5"" target=""_blank"">Swiss Re warns insured disaster losses could double in a decade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>"
Rickover's and airmail pilots' disaster avoidance method - Asia Times,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYXNpYXRpbWVzLmNvbS8yMDI0LzAzL3JpY2tvdmVycy1hbmQtYWlybWFpbC1waWxvdHMtZGlzYXN0ZXItYXZvaWRhbmNlLW1ldGhvZC_SAQA?oc=5"" target=""_blank"">Rickover's and airmail pilots' disaster avoidance method</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Asia Times</font>"
Baltimore bridge collapse: How Indian crew's mayday warning saved US from major disaster - Hindustan Times,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vd29ybGQtbmV3cy91cy1uZXdzL2JhbHRpbW9yZS1icmlkZ2UtY29sbGFwc2UtaG93LWluZGlhbi1jcmV3cy1tYXlkYXktd2FybmluZy1zYXZlZC11cy1mcm9tLW1ham9yLWRpc2FzdGVyLTEwMTcxMTUzNDI2MTAxNC5odG1s0gGhAWh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS93b3JsZC1uZXdzL3VzLW5ld3MvYmFsdGltb3JlLWJyaWRnZS1jb2xsYXBzZS1ob3ctaW5kaWFuLWNyZXdzLW1heWRheS13YXJuaW5nLXNhdmVkLXVzLWZyb20tbWFqb3ItZGlzYXN0ZXItMTAxNzExNTM0MjYxMDE0LWFtcC5odG1s?oc=5"" target=""_blank"">Baltimore bridge collapse: How Indian crew's mayday warning saved US from major disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>"
Baltimore bridge collapse: Cranes arrive to start removing wreckage from deadly disaster - The Hindu,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL2NyYW5lcy1hcnJpdmluZy10by1zdGFydC1yZW1vdmluZy13cmVja2FnZS1mcm9tLWRlYWRseS1iYWx0aW1vcmUtYnJpZGdlLWNvbGxhcHNlL2FydGljbGU2ODAwNjEzOS5lY2XSAZUBaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL25ld3MvaW50ZXJuYXRpb25hbC9jcmFuZXMtYXJyaXZpbmctdG8tc3RhcnQtcmVtb3Zpbmctd3JlY2thZ2UtZnJvbS1kZWFkbHktYmFsdGltb3JlLWJyaWRnZS1jb2xsYXBzZS9hcnRpY2xlNjgwMDYxMzkuZWNlL2FtcC8?oc=5"" target=""_blank"">Baltimore bridge collapse: Cranes arrive to start removing wreckage from deadly disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>"
Disaster CalFresh Applications Illustrate Unprecedented Need - countynewscenter.com,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNvdW50eW5ld3NjZW50ZXIuY29tL2Rpc2FzdGVyLWNhbGZyZXNoLWFwcGxpY2F0aW9ucy1pbGx1c3RyYXRlLXVucHJlY2VkZW50ZWQtbmVlZC_SAWJodHRwczovL3d3dy5jb3VudHluZXdzY2VudGVyLmNvbS9kaXNhc3Rlci1jYWxmcmVzaC1hcHBsaWNhdGlvbnMtaWxsdXN0cmF0ZS11bnByZWNlZGVudGVkLW5lZWQvYW1wLw?oc=5"" target=""_blank"">Disaster CalFresh Applications Illustrate Unprecedented Need</a>&nbsp;&nbsp;<font color=""#6f6f6f"">countynewscenter.com</font>"
Informing disaster-risk management policies for education infrastructure using scenario-based recovery analyses - Nature.com,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNDY3LTAyMy00MjQwNy150gEA?oc=5"" target=""_blank"">Informing disaster-risk management policies for education infrastructure using scenario-based recovery analyses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature.com</font>"
New Study Suggests Ways to Boost Algeria's Disaster Resilience - World Bank Group,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LndvcmxkYmFuay5vcmcvZW4vbmV3cy9wcmVzcy1yZWxlYXNlLzIwMjMvMTIvMTIvbmV3LXN0dWR5LXN1Z2dlc3RzLXdheXMtdG8tYm9vc3QtYWxnZXJpYS1zLWRpc2FzdGVyLXJlc2lsaWVuY2XSAQA?oc=5"" target=""_blank"">New Study Suggests Ways to Boost Algeria's Disaster Resilience</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
Current Disasters - FEMA,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmZlbWEuZ292L2Rpc2FzdGVyL2N1cnJlbnTSAQA?oc=5"" target=""_blank"">Current Disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FEMA</font>"
The Baltimore bridge disaster: what happened and who will pay? - Financial Times,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzE3Y2YzZjJlLWU2NGQtNDY2Ni1iMWMyLTI3MjMzNDdjMmFkYdIBAA?oc=5"" target=""_blank"">The Baltimore bridge disaster: what happened and who will pay?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>"
Malawi follows Zambia in declaring drought disaster as El Niño brings hunger to southern Africa - The Associated Press,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL21hbGF3aS1hZnJpY2EtZHJvdWdodC1kaXNhc3Rlci1lbC1uaW5vLWNjZGI3NTViODQxMzNkMGUyNzk2ZGEzMjk2NDEwZWRm0gEA?oc=5"" target=""_blank"">Malawi follows Zambia in declaring drought disaster as El Niño brings hunger to southern Africa</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font>"
China's Indian land grab has become a strategic disaster - Nikkei Asia,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL09waW5pb24vQ2hpbmEtcy1JbmRpYW4tbGFuZC1ncmFiLWhhcy1iZWNvbWUtYS1zdHJhdGVnaWMtZGlzYXN0ZXLSAQA?oc=5"" target=""_blank"">China's Indian land grab has become a strategic disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nikkei Asia</font>"
Flood safety tips for before and during a disaster - clipped version - KSNB,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmtzbmJsb2NhbDQuY29tL3ZpZGVvLzIwMjQvMDMvMjkvZmxvb2Qtc2FmZXR5LXRpcHMtYmVmb3JlLWR1cmluZy1kaXNhc3Rlci1jbGlwcGVkLXZlcnNpb24v0gEA?oc=5"" target=""_blank"">Flood safety tips for before and during a disaster - clipped version</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KSNB</font>"
"Texas county issues disaster declaration for solar eclipse, expects 200K people - Phys.org",2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXRleGFzLWNvdW50eS1pc3N1ZXMtZGlzYXN0ZXItZGVjbGFyYXRpb24uaHRtbNIBSmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDI0LTAzLXRleGFzLWNvdW50eS1pc3N1ZXMtZGlzYXN0ZXItZGVjbGFyYXRpb24uYW1w?oc=5"" target=""_blank"">Texas county issues disaster declaration for solar eclipse, expects 200K people</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Phys.org</font>"
The State of State Natural Disaster Management - The Pew Charitable Trusts,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnBld3RydXN0cy5vcmcvZW4vcmVzZWFyY2gtYW5kLWFuYWx5c2lzL2FydGljbGVzLzIwMjQvMDMvMDUvdGhlLXN0YXRlLW9mLXN0YXRlLW5hdHVyYWwtZGlzYXN0ZXItbWFuYWdlbWVudNIBAA?oc=5"" target=""_blank"">The State of State Natural Disaster Management</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Pew Charitable Trusts</font>"
Biden OKs $60m in aid after Baltimore’s Francis Scott Key Bridge disaster - Al Jazeera English,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDI0LzMvMjkvYmlkZW4tYWRtaW5pc3RyYXRpb24tb2tzLTYwbS1pbi1haWQtZm9yLWZyYW5jaXMtc2NvdHQta2V5LWJyaWRnZS1kaXNhc3RlctIBeWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL2Vjb25vbXkvMjAyNC8zLzI5L2JpZGVuLWFkbWluaXN0cmF0aW9uLW9rcy02MG0taW4tYWlkLWZvci1mcmFuY2lzLXNjb3R0LWtleS1icmlkZ2UtZGlzYXN0ZXI?oc=5"" target=""_blank"">Biden OKs $60m in aid after Baltimore’s Francis Scott Key Bridge disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera English</font>"
International Day for Disaster Risk Reduction - MESSAGES | United Nations - Welcome to the United Nations,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnVuLm9yZy9lbi9vYnNlcnZhbmNlcy9kaXNhc3Rlci1yZWR1Y3Rpb24tZGF5L21lc3NhZ2Vz0gEA?oc=5"" target=""_blank"">International Day for Disaster Risk Reduction - MESSAGES | United Nations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Welcome to the United Nations</font>"
Climate change and water-related disasters - UNEP,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnVuZXAub3JnL3RvcGljcy9mcmVzaC13YXRlci9kaXNhc3RlcnMtYW5kLWNsaW1hdGUtY2hhbmdlL2NsaW1hdGUtY2hhbmdlLWFuZC13YXRlci1yZWxhdGVkLWRpc2FzdGVyc9IBAA?oc=5"" target=""_blank"">Climate change and water-related disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UNEP</font>"
Dali disaster could drive P&I insurance to the edge - Seatrade Maritime News,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnNlYXRyYWRlLW1hcml0aW1lLmNvbS9jYXN1YWx0eS9kYWxpLWRpc2FzdGVyLWNvdWxkLWRyaXZlLXBpLWluc3VyYW5jZS1lZGdl0gEA?oc=5"" target=""_blank"">Dali disaster could drive P&amp;I insurance to the edge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seatrade Maritime News</font>"
FAO Report Assesses Disaster Impacts on Agriculture and Food Security | News | SDG Knowledge Hub | IISD - IISD's SDG Knowledge Hub,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vc2RnLmlpc2Qub3JnL25ld3MvZmFvLXJlcG9ydC1hc3Nlc3Nlcy1kaXNhc3Rlci1pbXBhY3RzLW9uLWFncmljdWx0dXJlLWFuZC1mb29kLXNlY3VyaXR5L9IBAA?oc=5"" target=""_blank"">FAO Report Assesses Disaster Impacts on Agriculture and Food Security | News | SDG Knowledge Hub | IISD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IISD's SDG Knowledge Hub</font>"
"Strengthening Disaster Risk Management in Romania: Building Modern, Inclusive, Near-Zero Energy, and Disaster ... - World Bank Group",2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMirQFodHRwczovL3d3dy53b3JsZGJhbmsub3JnL2VuL25ld3MvZmVhdHVyZS8yMDIzLzA5LzEzL3N0cmVuZ3RoZW5pbmctZGlzYXN0ZXItcmlzay1tYW5hZ2VtZW50LWluLXJvbWFuaWEtYnVpbGRpbmctbW9kZXJuLWluY2x1c2l2ZS1uZWFyLXplcm8tZW5lcmd5LWFuZC1kaXNhc3Rlci1yZXNpbGllbnQtZmlyZdIBAA?oc=5"" target=""_blank"">Strengthening Disaster Risk Management in Romania: Building Modern, Inclusive, Near-Zero Energy, and Disaster ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Group</font>"
Bridges can be protected from ship collisions – an expert on structures in disasters explains how - The Conversation Indonesia,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiggFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vYnJpZGdlcy1jYW4tYmUtcHJvdGVjdGVkLWZyb20tc2hpcC1jb2xsaXNpb25zLWFuLWV4cGVydC1vbi1zdHJ1Y3R1cmVzLWluLWRpc2FzdGVycy1leHBsYWlucy1ob3ctMjI2Nzgx0gEA?oc=5"" target=""_blank"">Bridges can be protected from ship collisions – an expert on structures in disasters explains how</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation Indonesia</font>"
Navigating Resilient Post-Disaster Recovery in Asia and the Pacific - Asian Development Bank,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFkYi5vcmcvcHVibGljYXRpb25zL25hdmlnYXRpbmctcmVzaWxpZW50LXBvc3QtZGlzYXN0ZXItcmVjb3ZlcnktaW4tYXNpYS1hbmQtdGhlLXBhY2lmaWPSAQA?oc=5"" target=""_blank"">Navigating Resilient Post-Disaster Recovery in Asia and the Pacific</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Asian Development Bank</font>"
Disaster loans now available for six Wyoming counties - Casper Star-Tribune,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMijAFodHRwczovL3RyaWIuY29tL25ld3MvbG9jYWwvYnVzaW5lc3MvZGlzYXN0ZXItbG9hbnMtbm93LWF2YWlsYWJsZS1mb3Itc2l4LXd5b21pbmctY291bnRpZXMvYXJ0aWNsZV85ZjBhNjQ5OC1lZGU0LTExZWUtOGNmZC1hM2I4OGI2NzQyZDQuaHRtbNIBAA?oc=5"" target=""_blank"">Disaster loans now available for six Wyoming counties</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Casper Star-Tribune</font>"
Climate change and displacement - UNHCR,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnVuaGNyLm9yZy93aGF0LXdlLWRvL2J1aWxkLWJldHRlci1mdXR1cmVzL2NsaW1hdGUtY2hhbmdlLWFuZC1kaXNwbGFjZW1lbnTSAQA?oc=5"" target=""_blank"">Climate change and displacement</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UNHCR</font>"
United Nations Office for Disaster Risk Reduction Work Programme for 2024-25 - United Nations Office for Disaster Risk Reduction,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cudW5kcnIub3JnL291ci13b3JrL3dvcmstcHJvZ3JhbW1lLTIwMjQtMjXSAQA?oc=5"" target=""_blank"">United Nations Office for Disaster Risk Reduction Work Programme for 2024-25</a>&nbsp;&nbsp;<font color=""#6f6f6f"">United Nations Office for Disaster Risk Reduction</font>"
The Post Disaster Needs Assessment report of the Kakhovka Dam Disaster - United Nations in Ukraine,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vdWtyYWluZS51bi5vcmcvZW4vMjQ4ODYwLXBvc3QtZGlzYXN0ZXItbmVlZHMtYXNzZXNzbWVudC1yZXBvcnQta2FraG92a2EtZGFtLWRpc2FzdGVy0gEA?oc=5"" target=""_blank"">The Post Disaster Needs Assessment report of the Kakhovka Dam Disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">United Nations in Ukraine</font>"
Malawi: Call for 'urgent support' after disaster declared - DW (English),2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmR3LmNvbS9lbi9tYWxhd2ktY2FsbC1mb3ItdXJnZW50LXN1cHBvcnQtYWZ0ZXItZGlzYXN0ZXItZGVjbGFyZWQvYS02ODY2MjkzMNIBV2h0dHBzOi8vYW1wLmR3LmNvbS9lbi9tYWxhd2ktY2FsbC1mb3ItdXJnZW50LXN1cHBvcnQtYWZ0ZXItZGlzYXN0ZXItZGVjbGFyZWQvYS02ODY2MjkzMA?oc=5"" target=""_blank"">Malawi: Call for 'urgent support' after disaster declared</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DW (English)</font>"
VMware Live Recovery - VMware,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LnZtd2FyZS5jb20vcHJvZHVjdHMvbGl2ZS1yZWNvdmVyeS5odG1s0gEA?oc=5"" target=""_blank"">VMware Live Recovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">VMware</font>"
Kaufman County issues disaster declaration ahead of total solar eclipse - CBS News,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNic25ld3MuY29tL3RleGFzL25ld3Mva2F1Zm1hbi1jb3VudHktZGlzYXN0ZXItZGVjbGFyYXRpb24tdG90YWwtc29sYXItZWNsaXBzZS_SAV9odHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvdGV4YXMvbmV3cy9rYXVmbWFuLWNvdW50eS1kaXNhc3Rlci1kZWNsYXJhdGlvbi10b3RhbC1zb2xhci1lY2xpcHNlLw?oc=5"" target=""_blank"">Kaufman County issues disaster declaration ahead of total solar eclipse</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>"
Amazon opens its first Disaster Relief Hub in Europe to support communities impacted by natural disasters - About Amazon,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL2NvbW11bml0eS9hbWF6b24tZGlzYXN0ZXItcmVsaWVmLWh1Yi1nZXJtYW550gEA?oc=5"" target=""_blank"">Amazon opens its first Disaster Relief Hub in Europe to support communities impacted by natural disasters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>"
What Is BCDR? Business Continuity and Disaster Recovery Guide - TechTarget,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGRpc2FzdGVycmVjb3ZlcnkvZGVmaW5pdGlvbi9CdXNpbmVzcy1Db250aW51aXR5LWFuZC1EaXNhc3Rlci1SZWNvdmVyeS1CQ0RS0gEA?oc=5"" target=""_blank"">What Is BCDR? Business Continuity and Disaster Recovery Guide</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>"
Lessons in disasters from Cuba - European Commission - European Union,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vY2l2aWwtcHJvdGVjdGlvbi1odW1hbml0YXJpYW4tYWlkLmVjLmV1cm9wYS5ldS9uZXdzLXN0b3JpZXMvc3Rvcmllcy9sZXNzb25zLWRpc2FzdGVycy1jdWJhX2Vu0gEA?oc=5"" target=""_blank"">Lessons in disasters from Cuba - European Commission</a>&nbsp;&nbsp;<font color=""#6f6f6f"">European Union</font>"
Protecting nature to minimize disaster risks - United Nations Office for Disaster Risk Reduction,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnVuZHJyLm9yZy9uZXdzL3Byb3RlY3RpbmctbmF0dXJlLW1pbmltaXplLWRpc2FzdGVyLXJpc2tz0gEA?oc=5"" target=""_blank"">Protecting nature to minimize disaster risks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">United Nations Office for Disaster Risk Reduction</font>"
The Apocalyptic Systems Thriller: Disaster Fiction Made Real - The New York Times,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDMvMjkvYm9va3MvcmV2aWV3L3RoaXMtaXMtdGhlLXdheS10aGUtd29ybGQtZW5kcy1hY2NvcmRpbmctdG8tbm92ZWxpc3RzLmh0bWzSAQA?oc=5"" target=""_blank"">The Apocalyptic Systems Thriller: Disaster Fiction Made Real</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>"
Two bodies recovered from Francis Scott Key Bridge disaster in Baltimore - Al Jazeera English,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzMvMjgvdHdvLWJvZGllcy1yZWNvdmVyZWQtZnJvbS1mcmFuY2lzLXNjb3R0LWtleS1icmlkZ2UtZGlzYXN0ZXItaW4tYmFsdGltb3Jl0gF1aHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDI0LzMvMjgvdHdvLWJvZGllcy1yZWNvdmVyZWQtZnJvbS1mcmFuY2lzLXNjb3R0LWtleS1icmlkZ2UtZGlzYXN0ZXItaW4tYmFsdGltb3Jl?oc=5"" target=""_blank"">Two bodies recovered from Francis Scott Key Bridge disaster in Baltimore</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera English</font>"
"Baltimore disaster may be the largest-ever marine insurance payout, Lloyd's boss says - CNBC",2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDMvMjgvYmFsdGltb3JlLWRpc2FzdGVyLW1heS1iZS1sYXJnZXN0LWV2ZXItbWFyaW5lLWluc3VyYW5jZS1wYXlvdXQtbGxveWRzLS5odG1s0gFvaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjQvMDMvMjgvYmFsdGltb3JlLWRpc2FzdGVyLW1heS1iZS1sYXJnZXN0LWV2ZXItbWFyaW5lLWluc3VyYW5jZS1wYXlvdXQtbGxveWRzLS5odG1s?oc=5"" target=""_blank"">Baltimore disaster may be the largest-ever marine insurance payout, Lloyd's boss says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
"Tornadoes, wildfires and other disasters tell a story of vulnerability and recovery in America - Lake County News",2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5sYWtlY29uZXdzLmNvbS9uZXdzLzc4MzAwLXRvcm5hZG9lcy13aWxkZmlyZXMtYW5kLW90aGVyLWRpc2FzdGVycy10ZWxsLWEtc3Rvcnktb2YtdnVsbmVyYWJpbGl0eS1hbmQtcmVjb3ZlcnktaW4tYW1lcmljYdIBAA?oc=5"" target=""_blank"">Tornadoes, wildfires and other disasters tell a story of vulnerability and recovery in America</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lake County News</font>"
Imminent famine in northern Gaza is 'entirely man-made disaster': Guterres - UN News,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvZW4vc3RvcnkvMjAyNC8wMy8xMTQ3NjU20gEA?oc=5"" target=""_blank"">Imminent famine in northern Gaza is 'entirely man-made disaster': Guterres</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UN News</font>"
Extreme weather 2023: India saw a disaster nearly every day from January-September - Down To Earth Magazine,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5kb3dudG9lYXJ0aC5vcmcuaW4vbmV3cy9jbGltYXRlLWNoYW5nZS9leHRyZW1lLXdlYXRoZXItMjAyMy1pbmRpYS1zYXctYS1kaXNhc3Rlci1uZWFybHktZXZlcnktZGF5LWZyb20tamFudWFyeS1zZXB0ZW1iZXItOTMwMjTSAQA?oc=5"" target=""_blank"">Extreme weather 2023: India saw a disaster nearly every day from January-September</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Down To Earth Magazine</font>"
National Response & Disaster Recovery - National Institute of Environmental Health Sciences,2024-03-30 10:44:08,"<a href=""https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lm5pZWhzLm5paC5nb3YvY2FyZWVycy9oYXptYXQvZGlzYXN0ZXJfcmVzcG9uc2XSAQA?oc=5"" target=""_blank"">National Response & Disaster Recovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Institute of Environmental Health Sciences</font>"
